country,year,suicides_no,population,suicides/100k pop,HDI for year,gdp_for_year ($),gdp_per_capita ($),Id
Czech Republic,2006,299,1022887,29.23,,155.463.807.113,15896,7291
Czech Republic,2006,155,884745,17.52,,155.463.807.113,15896,7292
Czech Republic,2006,101,690682,14.62,,155.463.807.113,15896,7293
Czech Republic,2006,41,430258,9.53,,155.463.807.113,15896,7294
Czech Republic,2006,90,1193318,7.54,,155.463.807.113,15896,7295
Czech Republic,2006,95,1401646,6.78,,155.463.807.113,15896,7296
Czech Republic,2006,20,845584,2.37,,155.463.807.113,15896,7297
Czech Republic,2006,12,658122,1.82,,155.463.807.113,15896,7298
Czech Republic,2006,3,515573,0.58,,155.463.807.113,15896,7299
Czech Republic,2006,0,488298,0,,155.463.807.113,15896,7300
Czech Republic,2007,109,229015,47.6,,189.227.050.760,19273,7301
Czech Republic,2007,322,1047512,30.74,,189.227.050.760,19273,7302
Czech Republic,2007,440,1434256,30.68,,189.227.050.760,19273,7303
Czech Republic,2007,176,888983,19.8,,189.227.050.760,19273,7304
Czech Republic,2007,100,690165,14.49,,189.227.050.760,19273,7305
Czech Republic,2007,49,438726,11.17,,189.227.050.760,19273,7306
Czech Republic,2007,72,1216178,5.92,,189.227.050.760,19273,7307
Czech Republic,2007,73,1400706,5.21,,189.227.050.760,19273,7308
Czech Republic,2007,21,846092,2.48,,189.227.050.760,19273,7309
Czech Republic,2007,15,654550,2.29,,189.227.050.760,19273,7310
Czech Republic,2007,2,499126,0.4,,189.227.050.760,19273,7311
Czech Republic,2007,0,472986,0,,189.227.050.760,19273,7312
Czech Republic,2008,137,235750,58.11,,235.718.586.901,23811,7313
Czech Republic,2008,434,1457201,29.78,,235.718.586.901,23811,7314
Czech Republic,2008,291,1075692,27.05,,235.718.586.901,23811,7315
Czech Republic,2008,162,892070,18.16,,235.718.586.901,23811,7316
Czech Republic,2008,96,692756,13.86,,235.718.586.901,23811,7317
Czech Republic,2008,37,446156,8.29,,235.718.586.901,23811,7318
Czech Republic,2008,84,1241767,6.76,,235.718.586.901,23811,7319
Czech Republic,2008,88,1412333,6.23,,235.718.586.901,23811,7320
Czech Republic,2008,32,842858,3.8,,235.718.586.901,23811,7321
Czech Republic,2008,14,653487,2.14,,235.718.586.901,23811,7322
Czech Republic,2008,3,487813,0.61,,235.718.586.901,23811,7323
Czech Republic,2008,1,461711,0.22,,235.718.586.901,23811,7324
Czech Republic,2009,135,240265,56.19,,206.179.982.164,20748,7325
Czech Republic,2009,476,1480738,32.15,,206.179.982.164,20748,7326
Czech Republic,2009,337,1100133,30.63,,206.179.982.164,20748,7327
Czech Republic,2009,199,880108,22.61,,206.179.982.164,20748,7328
Czech Republic,2009,81,685218,11.82,,206.179.982.164,20748,7329
Czech Republic,2009,42,450517,9.32,,206.179.982.164,20748,7330
Czech Republic,2009,78,1265312,6.16,,206.179.982.164,20748,7331
Czech Republic,2009,79,1428022,5.53,,206.179.982.164,20748,7332
Czech Republic,2009,16,646079,2.48,,206.179.982.164,20748,7333
Czech Republic,2009,18,827079,2.18,,206.179.982.164,20748,7334
Czech Republic,2009,2,479988,0.42,,206.179.982.164,20748,7335
Czech Republic,2009,1,453948,0.22,,206.179.982.164,20748,7336
Czech Republic,2010,115,243211,47.28,863,207.477.857.919,20862,7337
Czech Republic,2010,394,1121705,35.13,863,207.477.857.919,20862,7338
Czech Republic,2010,473,1499075,31.55,863,207.477.857.919,20862,7339
Czech Republic,2010,168,858416,19.57,863,207.477.857.919,20862,7340
Czech Republic,2010,94,665538,14.12,863,207.477.857.919,20862,7341
Czech Republic,2010,40,453417,8.82,863,207.477.857.919,20862,7342
Czech Republic,2010,84,1288749,6.52,863,207.477.857.919,20862,7343
Czech Republic,2010,87,1445352,6.02,863,207.477.857.919,20862,7344
Czech Republic,2010,26,805752,3.23,863,207.477.857.919,20862,7345
Czech Republic,2010,20,629937,3.17,863,207.477.857.919,20862,7346
Czech Republic,2010,1,479853,0.21,863,207.477.857.919,20862,7347
Czech Republic,2010,0,454268,0,863,207.477.857.919,20862,7348
Czech Republic,2011,118,246004,47.97,866,227.948.349.666,23010,7349
Czech Republic,2011,424,1152114,36.8,866,227.948.349.666,23010,7350
Czech Republic,2011,500,1517715,32.94,866,227.948.349.666,23010,7351
Czech Republic,2011,173,818695,21.13,866,227.948.349.666,23010,7352
Czech Republic,2011,120,632356,18.98,866,227.948.349.666,23010,7353
Czech Republic,2011,43,454906,9.45,866,227.948.349.666,23010,7354
Czech Republic,2011,86,1456523,5.9,866,227.948.349.666,23010,7355
Czech Republic,2011,77,1312571,5.87,866,227.948.349.666,23010,7356
Czech Republic,2011,28,771896,3.63,866,227.948.349.666,23010,7357
Czech Republic,2011,19,602033,3.16,866,227.948.349.666,23010,7358
Czech Republic,2011,2,483911,0.41,866,227.948.349.666,23010,7359
Czech Republic,2011,0,457594,0,866,227.948.349.666,23010,7360
Czech Republic,2012,146,248952,58.65,867,207.376.427.021,20898,7361
Czech Republic,2012,430,1173069,36.66,867,207.376.427.021,20898,7362
Czech Republic,2012,538,1537251,35,867,207.376.427.021,20898,7363
Czech Republic,2012,179,796162,22.48,867,207.376.427.021,20898,7364
Czech Republic,2012,84,609704,13.78,867,207.376.427.021,20898,7365
Czech Republic,2012,45,456859,9.85,867,207.376.427.021,20898,7366
Czech Republic,2012,106,1333013,7.95,867,207.376.427.021,20898,7367
Czech Republic,2012,94,1471892,6.39,867,207.376.427.021,20898,7368
Czech Republic,2012,22,750032,2.93,867,207.376.427.021,20898,7369
Czech Republic,2012,10,581629,1.72,867,207.376.427.021,20898,7370
Czech Republic,2012,3,495721,0.61,867,207.376.427.021,20898,7371
Czech Republic,2012,1,468843,0.21,867,207.376.427.021,20898,7372
Czech Republic,2013,129,252532,51.08,868,209.402.444.996,21073,7373
Czech Republic,2013,399,1188011,33.59,868,209.402.444.996,21073,7374
Czech Republic,2013,485,1556338,31.16,868,209.402.444.996,21073,7375
Czech Republic,2013,168,773130,21.73,868,209.402.444.996,21073,7376
Czech Republic,2013,108,586871,18.4,868,209.402.444.996,21073,7377
Czech Republic,2013,36,459282,7.84,868,209.402.444.996,21073,7378
Czech Republic,2013,108,1488299,7.26,868,209.402.444.996,21073,7379
Czech Republic,2013,92,1347862,6.83,868,209.402.444.996,21073,7380
Czech Republic,2013,30,729365,4.11,868,209.402.444.996,21073,7381
Czech Republic,2013,15,560391,2.68,868,209.402.444.996,21073,7382
Czech Republic,2013,5,510895,0.98,868,209.402.444.996,21073,7383
Czech Republic,2013,2,483804,0.41,868,209.402.444.996,21073,7384
Czech Republic,2014,123,257383,47.79,0.87,207.818.330.724,20859,7385
Czech Republic,2014,364,1197687,30.39,0.87,207.818.330.724,20859,7386
Czech Republic,2014,467,1580637,29.55,0.87,207.818.330.724,20859,7387
Czech Republic,2014,157,752372,20.87,0.87,207.818.330.724,20859,7388
Czech Republic,2014,84,565782,14.85,0.87,207.818.330.724,20859,7389
Czech Republic,2014,54,464061,11.64,0.87,207.818.330.724,20859,7390
Czech Republic,2014,107,1356408,7.89,0.87,207.818.330.724,20859,7391
Czech Republic,2014,94,1509758,6.23,0.87,207.818.330.724,20859,7392
Czech Republic,2014,26,711374,3.65,0.87,207.818.330.724,20859,7393
Czech Republic,2014,11,540106,2.04,0.87,207.818.330.724,20859,7394
Czech Republic,2014,1,500027,0.2,0.87,207.818.330.724,20859,7395
Czech Republic,2014,1,527532,0.19,0.87,207.818.330.724,20859,7396
Czech Republic,2015,145,264401,54.84,,186.829.940.546,18703,7397
Czech Republic,2015,373,1202553,31.02,,186.829.940.546,18703,7398
Czech Republic,2015,404,1602521,25.21,,186.829.940.546,18703,7399
Czech Republic,2015,151,737221,20.48,,186.829.940.546,18703,7400
Czech Republic,2015,58,546597,10.61,,186.829.940.546,18703,7401
Czech Republic,2015,44,471092,9.34,,186.829.940.546,18703,7402
Czech Republic,2015,80,1358421,5.89,,186.829.940.546,18703,7403
Czech Republic,2015,86,1528289,5.63,,186.829.940.546,18703,7404
Czech Republic,2015,19,521060,3.65,,186.829.940.546,18703,7405
Czech Republic,2015,20,698584,2.86,,186.829.940.546,18703,7406
Czech Republic,2015,5,515457,0.97,,186.829.940.546,18703,7407
Czech Republic,2015,2,543129,0.37,,186.829.940.546,18703,7408
Czech Republic,2016,140,273637,51.16,,195.305.084.919,19505,7409
Czech Republic,2016,319,1205832,26.45,,195.305.084.919,19505,7410
Czech Republic,2016,386,1617906,23.86,,195.305.084.919,19505,7411
Czech Republic,2016,137,729199,18.79,,195.305.084.919,19505,7412
Czech Republic,2016,78,527890,14.78,,195.305.084.919,19505,7413
Czech Republic,2016,86,1358948,6.33,,195.305.084.919,19505,7414
Czech Republic,2016,91,1541109,5.9,,195.305.084.919,19505,7415
Czech Republic,2016,25,480884,5.2,,195.305.084.919,19505,7416
Czech Republic,2016,34,691963,4.91,,195.305.084.919,19505,7417
Czech Republic,2016,22,502574,4.38,,195.305.084.919,19505,7418
Denmark,1994,89,131700,67.58,,156.162.311.732,32034,7419
Denmark,1994,189,448200,42.17,,156.162.311.732,32034,7420
Denmark,1994,279,755600,36.92,,156.162.311.732,32034,7421
Denmark,1994,70,230600,30.36,,156.162.311.732,32034,7422
Denmark,1994,85,414100,20.53,,156.162.311.732,32034,7423
Denmark,1994,100,500000,20,,156.162.311.732,32034,7424
Denmark,1994,113,732100,15.44,,156.162.311.732,32034,7425
Denmark,1994,37,360900,10.25,,156.162.311.732,32034,7426
Denmark,1994,23,392600,5.86,,156.162.311.732,32034,7427
Denmark,1994,13,346100,3.76,,156.162.311.732,32034,7428
Denmark,1994,1,288100,0.35,,156.162.311.732,32034,7429
Denmark,1994,0,274900,0,,156.162.311.732,32034,7430
Denmark,1995,85,133500,63.67,0.83,185.006.961.302,37841,7431
Denmark,1995,180,449600,40.04,0.83,185.006.961.302,37841,7432
Denmark,1995,63,233200,27.02,0.83,185.006.961.302,37841,7433
Denmark,1995,204,762400,26.76,0.83,185.006.961.302,37841,7434
Denmark,1995,108,413900,26.09,0.83,185.006.961.302,37841,7435
Denmark,1995,102,498300,20.47,0.83,185.006.961.302,37841,7436
Denmark,1995,108,739000,14.61,0.83,185.006.961.302,37841,7437
Denmark,1995,47,355700,13.21,0.83,185.006.961.302,37841,7438
Denmark,1995,18,393200,4.58,0.83,185.006.961.302,37841,7439
Denmark,1995,8,341800,2.34,0.83,185.006.961.302,37841,7440
Denmark,1995,1,291000,0.34,0.83,185.006.961.302,37841,7441
Denmark,1995,0,277500,0,0.83,185.006.961.302,37841,7442
Denmark,1996,95,134200,70.79,,187.632.400.366,38158,7443
Denmark,1996,170,452400,37.58,,187.632.400.366,38158,7444
Denmark,1996,236,771800,30.58,,187.632.400.366,38158,7445
Denmark,1996,47,234200,20.07,,187.632.400.366,38158,7446
Denmark,1996,83,416000,19.95,,187.632.400.366,38158,7447
Denmark,1996,115,747600,15.38,,187.632.400.366,38158,7448
Denmark,1996,71,498500,14.24,,187.632.400.366,38158,7449
Denmark,1996,46,348400,13.2,,187.632.400.366,38158,7450
Denmark,1996,20,395400,5.06,,187.632.400.366,38158,7451
Denmark,1996,8,335700,2.38,,187.632.400.366,38158,7452
Denmark,1996,1,298600,0.33,,187.632.400.366,38158,7453
Denmark,1996,0,284500,0,,187.632.400.366,38158,7454
Denmark,1997,94,135400,69.42,,173.537.588.008,35148,7455
Denmark,1997,148,458400,32.29,,173.537.588.008,35148,7456
Denmark,1997,191,777200,24.58,,173.537.588.008,35148,7457
Denmark,1997,46,236400,19.46,,173.537.588.008,35148,7458
Denmark,1997,79,417200,18.94,,173.537.588.008,35148,7459
Denmark,1997,88,501000,17.56,,173.537.588.008,35148,7460
Denmark,1997,45,337600,13.33,,173.537.588.008,35148,7461
Denmark,1997,84,753500,11.15,,173.537.588.008,35148,7462
Denmark,1997,22,397100,5.54,,173.537.588.008,35148,7463
Denmark,1997,17,326300,5.21,,173.537.588.008,35148,7464
Denmark,1997,3,306200,0.98,,173.537.588.008,35148,7465
Denmark,1997,0,291000,0,,173.537.588.008,35148,7466
Denmark,1998,74,136600,54.17,,176.992.000.955,35710,7467
Denmark,1998,235,780300,30.12,,176.992.000.955,35710,7468
Denmark,1998,118,467900,25.22,,176.992.000.955,35710,7469
Denmark,1998,84,414200,20.28,,176.992.000.955,35710,7470
Denmark,1998,38,237600,15.99,,176.992.000.955,35710,7471
Denmark,1998,74,507800,14.57,,176.992.000.955,35710,7472
Denmark,1998,79,756900,10.44,,176.992.000.955,35710,7473
Denmark,1998,34,327800,10.37,,176.992.000.955,35710,7474
Denmark,1998,16,396400,4.04,,176.992.000.955,35710,7475
Denmark,1998,9,316600,2.84,,176.992.000.955,35710,7476
Denmark,1998,2,314900,0.64,,176.992.000.955,35710,7477
Denmark,1998,0,299400,0,,176.992.000.955,35710,7478
Denmark,1999,64,137353,46.6,,177.965.224.621,35763,7479
Denmark,1999,151,480316,31.44,,177.965.224.621,35763,7480
Denmark,1999,214,783204,27.32,,177.965.224.621,35763,7481
Denmark,1999,91,408827,22.26,,177.965.224.621,35763,7482
Denmark,1999,71,516749,13.74,,177.965.224.621,35763,7483
Denmark,1999,40,319101,12.54,,177.965.224.621,35763,7484
Denmark,1999,26,238400,10.91,,177.965.224.621,35763,7485
Denmark,1999,74,759458,9.74,,177.965.224.621,35763,7486
Denmark,1999,21,392951,5.34,,177.965.224.621,35763,7487
Denmark,1999,7,308800,2.27,,177.965.224.621,35763,7488
Denmark,1999,3,323638,0.93,,177.965.224.621,35763,7489
Denmark,1999,0,307403,0,,177.965.224.621,35763,7490
Denmark,2000,72,138454,52,862,164.158.800.460,32841,7491
Denmark,2000,142,495321,28.67,862,164.158.800.460,32841,7492
Denmark,2000,218,783883,27.81,862,164.158.800.460,32841,7493
Denmark,2000,42,239483,17.54,862,164.158.800.460,32841,7494
Denmark,2000,61,403105,15.13,862,164.158.800.460,32841,7495
Denmark,2000,39,310470,12.56,862,164.158.800.460,32841,7496
Denmark,2000,54,528095,10.23,862,164.158.800.460,32841,7497
Denmark,2000,74,760859,9.73,862,164.158.800.460,32841,7498
Denmark,2000,16,389550,4.11,862,164.158.800.460,32841,7499
Denmark,2000,9,300690,2.99,862,164.158.800.460,32841,7500
Denmark,2000,1,332762,0.3,862,164.158.800.460,32841,7501
Denmark,2000,0,315938,0,862,164.158.800.460,32841,7502
Denmark,2001,82,139637,58.72,,164.791.416.350,32837,7503
Denmark,2001,204,783604,26.03,,164.791.416.350,32837,7504
Denmark,2001,123,512361,24.01,,164.791.416.350,32837,7505
Denmark,2001,48,239716,20.02,,164.791.416.350,32837,7506
Denmark,2001,83,541963,15.31,,164.791.416.350,32837,7507
Denmark,2001,58,394591,14.7,,164.791.416.350,32837,7508
Denmark,2001,38,304335,12.49,,164.791.416.350,32837,7509
Denmark,2001,73,761705,9.58,,164.791.416.350,32837,7510
Denmark,2001,7,294773,2.37,,164.791.416.350,32837,7511
Denmark,2001,9,383262,2.35,,164.791.416.350,32837,7512
Denmark,2001,2,340220,0.59,,164.791.416.350,32837,7513
Denmark,2001,0,322284,0,,164.791.416.350,32837,7514
Denmark,2002,77,140549,54.79,,178.635.160.297,35435,7515
Denmark,2002,140,528640,26.48,,178.635.160.297,35435,7516
Denmark,2002,182,784825,23.19,,178.635.160.297,35435,7517
Denmark,2002,42,239014,17.57,,178.635.160.297,35435,7518
Denmark,2002,64,383869,16.67,,178.635.160.297,35435,7519
Denmark,2002,40,302190,13.24,,178.635.160.297,35435,7520
Denmark,2002,63,556057,11.33,,178.635.160.297,35435,7521
Denmark,2002,63,762841,8.26,,178.635.160.297,35435,7522
Denmark,2002,11,374887,2.93,,178.635.160.297,35435,7523
Denmark,2002,6,292727,2.05,,178.635.160.297,35435,7524
Denmark,2002,0,328734,0,,178.635.160.297,35435,7525
Denmark,2002,0,346889,0,,178.635.160.297,35435,7526
Denmark,2003,73,141062,51.75,,218.095.997.085,43129,7527
Denmark,2003,206,784047,26.27,,218.095.997.085,43129,7528
Denmark,2003,129,542296,23.79,,218.095.997.085,43129,7529
Denmark,2003,48,376343,12.75,,218.095.997.085,43129,7530
Denmark,2003,26,237848,10.93,,218.095.997.085,43129,7531
Denmark,2003,59,567852,10.39,,218.095.997.085,43129,7532
Denmark,2003,24,300836,7.98,,218.095.997.085,43129,7533
Denmark,2003,43,763110,5.63,,218.095.997.085,43129,7534
Denmark,2003,19,369080,5.15,,218.095.997.085,43129,7535
Denmark,2003,6,290582,2.06,,218.095.997.085,43129,7536
Denmark,2003,0,332848,0,,218.095.997.085,43129,7537
Denmark,2003,0,350879,0,,218.095.997.085,43129,7538
Denmark,2004,69,142305,48.49,,251.373.036.671,49552,7539
Denmark,2004,180,782832,22.99,,251.373.036.671,49552,7540
Denmark,2004,125,553556,22.58,,251.373.036.671,49552,7541
Denmark,2004,60,369973,16.22,,251.373.036.671,49552,7542
Denmark,2004,66,578536,11.41,,251.373.036.671,49552,7543
Denmark,2004,33,301933,10.93,,251.373.036.671,49552,7544
Denmark,2004,23,237260,9.69,,251.373.036.671,49552,7545
Denmark,2004,71,762293,9.31,,251.373.036.671,49552,7546
Denmark,2004,19,364710,5.21,,251.373.036.671,49552,7547
Denmark,2004,11,290626,3.78,,251.373.036.671,49552,7548
Denmark,2004,2,335587,0.6,,251.373.036.671,49552,7549
Denmark,2004,2,353316,0.57,,251.373.036.671,49552,7550
Denmark,2005,83,143327,57.91,902,264.467.308.109,51960,7551
Denmark,2005,139,564794,24.61,902,264.467.308.109,51960,7552
Denmark,2005,158,781448,20.22,902,264.467.308.109,51960,7553
Denmark,2005,38,236734,16.05,902,264.467.308.109,51960,7554
Denmark,2005,53,364110,14.56,902,264.467.308.109,51960,7555
Denmark,2005,61,588430,10.37,902,264.467.308.109,51960,7556
Denmark,2005,58,762175,7.61,902,264.467.308.109,51960,7557
Denmark,2005,21,305232,6.88,902,264.467.308.109,51960,7558
Denmark,2005,10,360100,2.78,902,264.467.308.109,51960,7559
Denmark,2005,7,292929,2.39,902,264.467.308.109,51960,7560
Denmark,2005,3,354025,0.85,902,264.467.308.109,51960,7561
Denmark,2005,0,336548,0,902,264.467.308.109,51960,7562
Denmark,2006,79,144928,54.51,,282.884.912.894,55354,7563
Denmark,2006,155,575056,26.95,,282.884.912.894,55354,7564
Denmark,2006,161,782816,20.57,,282.884.912.894,55354,7565
Denmark,2006,52,355908,14.61,,282.884.912.894,55354,7566
Denmark,2006,71,597984,11.87,,282.884.912.894,55354,7567
Denmark,2006,25,236472,10.57,,282.884.912.894,55354,7568
Denmark,2006,24,312053,7.69,,282.884.912.894,55354,7569
Denmark,2006,57,763418,7.47,,282.884.912.894,55354,7570
Denmark,2006,15,353444,4.24,,282.884.912.894,55354,7571
Denmark,2006,9,298500,3.02,,282.884.912.894,55354,7572
Denmark,2006,1,336170,0.3,,282.884.912.894,55354,7573
Denmark,2006,1,353711,0.28,,282.884.912.894,55354,7574
Denmark,2007,59,146309,40.33,,319.423.370.134,62229,7575
Denmark,2007,124,584457,21.22,,319.423.370.134,62229,7576
Denmark,2007,145,786990,18.42,,319.423.370.134,62229,7577
Denmark,2007,56,347246,16.13,,319.423.370.134,62229,7578
Denmark,2007,33,235854,13.99,,319.423.370.134,62229,7579
Denmark,2007,71,768072,9.24,,319.423.370.134,62229,7580
Denmark,2007,55,606387,9.07,,319.423.370.134,62229,7581
Denmark,2007,15,320054,4.69,,319.423.370.134,62229,7582
Denmark,2007,15,345418,4.34,,319.423.370.134,62229,7583
Denmark,2007,6,305722,1.96,,319.423.370.134,62229,7584
Denmark,2007,2,351664,0.57,,319.423.370.134,62229,7585
Denmark,2007,0,334828,0,,319.423.370.134,62229,7586
Denmark,2008,62,147834,41.94,,353.361.056.080,68447,7587
Denmark,2008,127,595286,21.33,,353.361.056.080,68447,7588
Denmark,2008,150,788890,19.01,,353.361.056.080,68447,7589
Denmark,2008,48,341329,14.06,,353.361.056.080,68447,7590
Denmark,2008,27,235396,11.47,,353.361.056.080,68447,7591
Denmark,2008,63,616691,10.22,,353.361.056.080,68447,7592
Denmark,2008,76,770688,9.86,,353.361.056.080,68447,7593
Denmark,2008,30,330409,9.08,,353.361.056.080,68447,7594
Denmark,2008,9,338992,2.65,,353.361.056.080,68447,7595
Denmark,2008,8,315514,2.54,,353.361.056.080,68447,7596
Denmark,2008,2,332388,0.6,,353.361.056.080,68447,7597
Denmark,2008,1,349108,0.29,,353.361.056.080,68447,7598
Denmark,2009,64,150153,42.62,,321.241.396.034,61863,7599
Denmark,2009,165,604423,27.3,,321.241.396.034,61863,7600
Denmark,2009,186,790578,23.53,,321.241.396.034,61863,7601
Denmark,2009,32,235213,13.6,,321.241.396.034,61863,7602
Denmark,2009,36,335963,10.72,,321.241.396.034,61863,7603
Denmark,2009,52,625986,8.31,,321.241.396.034,61863,7604
Denmark,2009,24,340143,7.06,,321.241.396.034,61863,7605
Denmark,2009,43,773415,5.56,,321.241.396.034,61863,7606
Denmark,2009,13,334052,3.89,,321.241.396.034,61863,7607
Denmark,2009,4,324876,1.23,,321.241.396.034,61863,7608
Denmark,2009,2,347259,0.58,,321.241.396.034,61863,7609
Denmark,2009,1,330729,0.3,,321.241.396.034,61863,7610
Denmark,2010,61,153231,39.81,908,321.995.350.347,61711,7611
Denmark,2010,142,613233,23.16,908,321.995.350.347,61711,7612
Denmark,2010,142,791338,17.94,908,321.995.350.347,61711,7613
Denmark,2010,43,329780,13.04,908,321.995.350.347,61711,7614
Denmark,2010,22,236409,9.31,908,321.995.350.347,61711,7615
Denmark,2010,56,634607,8.82,908,321.995.350.347,61711,7616
Denmark,2010,64,776699,8.24,908,321.995.350.347,61711,7617
Denmark,2010,17,349175,4.87,908,321.995.350.347,61711,7618
Denmark,2010,10,333696,3,908,321.995.350.347,61711,7619
Denmark,2010,6,327722,1.83,908,321.995.350.347,61711,7620
Denmark,2010,0,327790,0,908,321.995.350.347,61711,7621
Denmark,2010,0,344105,0,908,321.995.350.347,61711,7622
Denmark,2011,48,156856,30.6,0.92,344.003.209.696,65598,7623
Denmark,2011,189,791137,23.89,0.92,344.003.209.696,65598,7624
Denmark,2011,139,621859,22.35,0.92,344.003.209.696,65598,7625
Denmark,2011,35,326633,10.72,0.92,344.003.209.696,65598,7626
Denmark,2011,22,237867,9.25,0.92,344.003.209.696,65598,7627
Denmark,2011,57,643276,8.86,0.92,344.003.209.696,65598,7628
Denmark,2011,26,356319,7.3,0.92,344.003.209.696,65598,7629
Denmark,2011,50,778373,6.42,0.92,344.003.209.696,65598,7630
